item_id,text,language,gold_label,scenario_id,split
kw-002264,Natangiye kuva amaraso nyuma yo gutangira ikinini gishya.,kinyarwanda,ROUTINE,sf062bca23d9a,train
kw-002265,Uruhinja ntirureba aho nyina ari iyo rumvise ijwi rye.,kinyarwanda,ROUTINE,s7d0d9b034194,train
kw-002266,Mfite igisebe cyatewe n’inkoni nkoresha mu kugenda.,kinyarwanda,ROUTINE,sf08b999a0c32,train
kw-002269,Ndatwite kandi ndababara iyo umwana anteye imigeri ku ruhande rumwe.,kinyarwanda,ROUTINE,s54fb5b3d89d1,train
kw-002270,Mfite igisebe ku rurimi natewe n’igikoma gishyushye.,kinyarwanda,ROUTINE,sb26fa4e6f01a,train
kw-002271,Sinshobora kwifata inkari nkiri mu nzira njya ku musarani.,kinyarwanda,ROUTINE,s07f5d00822c7,train
kw-002272,Umwana amaso aramurya mu gihe cy’ibimera birabya.,kinyarwanda,ROUTINE,s2508d472ca22,train
kw-002273,Mfite igisebe ku nyama y’ukuguru natewe n’inka.,kinyarwanda,URGENT,s188fd6c8c2f9,train
kw-002274,Uruhinja rwaronze ibintu by’icyatsi rimwe muri iki gitondo.,kinyarwanda,URGENT,s02d85646edbc,train
kw-002277,Umwana yabyimbye umunwa nyuma yo kurumwa n’urububi.,kinyarwanda,URGENT,sebfea17d082c,train
kw-002280,Mfite akabyimba aho nahawe urushinge.,kinyarwanda,ROUTINE,sd057d65c7fe8,train
kw-002281,Amaso arandiza iyo nsoma.,kinyarwanda,ROUTINE,s30a9fd173277,train
kw-002282,Umwana arwara iryinyo iyo arya ibisheke.,kinyarwanda,ROUTINE,scfa42c51d8a7,train
kw-002283,Akagombambari karabyimbye nyuma yo gukina umupira ku Cyumweru.,kinyarwanda,ROUTINE,s78f9d118546f,train
kw-002284,Uruhinja rufite uruhu rwumye cyane kandi ruragenda rushishuka.,kinyarwanda,ROUTINE,s5176bb885823,train
kw-002285,Ububabare butangirira ku rutugu bukamanuka.,kinyarwanda,ROUTINE,s54fdcd8a663e,train
kw-002286,Igisebe nari naragize mu gihe cyashize cyongeye gufunguka.,kinyarwanda,ROUTINE,s6a0cf317b411,train
kw-002287,Umwana arwara umutwe nyuma yo kureba televiziyo.,kinyarwanda,ROUTINE,sbf4b77990809,train
kw-002288,Ndababara mu gatuza iyo nteruye ikintu nkakizamura hejuru y’umutwe.,kinyarwanda,ROUTINE,s4aa6c3b549f0,train
kw-002289,"Ndatwite kandi numva umwana ari hasi cyane, nkumva nkoreshejwe n’umuvuduko.",kinyarwanda,ROUTINE,s6393202eaeed,train
kw-002290,Nagize umuriro nyuma y’ubukwe bwa gakondo.,kinyarwanda,URGENT,s26b375a3f7c1,train
kw-002292,Umwana yagize utubyimba nyuma yo gukoresha inzitiramibu nshya.,kinyarwanda,ROUTINE,sa337303c1a53,train
kw-002293,Mu gitondo sinshobora gukingura ukuboko neza.,kinyarwanda,ROUTINE,s19c917a0cb92,train
kw-002294,Uruhinja rurakugara kandi rukaruka icyarimwe.,kinyarwanda,ROUTINE,s0e143e3ea4bd,train
kw-002295,Ndababara mu mbavu mu gihe inda igeze kure kandi numva umwana ari munini.,kinyarwanda,ROUTINE,s608258ae44ad,train
kw-002298,Amaso arandya kandi araka nyuma y’umuyaga w’umukungugu.,kinyarwanda,ROUTINE,s1e3a65e91f47,train
kw-002300,Ndababara mu nkokora kandi nkunda gutwara umwana ku kuboko kumwe.,kinyarwanda,ROUTINE,sf930010ade1c,train
kw-002301,Mfite akabyimba munsi y’urwasaya kandya iyo nhekenya.,kinyarwanda,ROUTINE,sc8aff2fc2dbf,train
kw-002302,Umwana yagize umuriro nyuma yo kujya mu kiriyo n’umuryango.,kinyarwanda,URGENT,s75452516021c,train
kw-002303,Sinshobora kongera kumva umugozi wa coil.,kinyarwanda,ROUTINE,s7283fafaba84,train
kw-002305,Uruhinja rufite akabyimba korohereye inyuma y’ugutwi.,kinyarwanda,URGENT,s2cb3638f89f7,train
kw-002306,Umwana arwara inda nyuma yo kunywa amata.,kinyarwanda,ROUTINE,s116b4afc34c3,train
kw-002308,Ndatwite kandi numva ububabare bukomeye hasi iyo mbyutse mpagaze.,kinyarwanda,ROUTINE,s6360d6a531b5,train
kw-002309,Mfite igisebe ku rutoki kidashaka gukira ngo gifunge.,kinyarwanda,ROUTINE,s47c97e675025,train
kw-002310,Mfite kubyimba iyo nkandagiyeho hagasigara akamenyetso.,kinyarwanda,ROUTINE,s207837fc6db8,train
kw-002311,Ijisho rimwe ry’umwana risa n’iryijimye iyo riri mu rumuri.,kinyarwanda,URGENT,s1f175f264b56,train
kw-002312,Ububabare burankangura buri joro ku isaha imwe.,kinyarwanda,ROUTINE,s86d26a7c6831,train
kw-002315,Iyo napanze sinshobora kongera guhagarara nkagorora umugongo.,kinyarwanda,ROUTINE,s663b0572b6e7,train
kw-002316,Umwana abyimba mu maso mu gitondo gusa.,kinyarwanda,URGENT,sc5f440daa5a8,train
kw-002317,Ndakorora nijoro gusa kandi nkumva mpumeka nsakuza.,kinyarwanda,ROUTINE,se213d6a46c4e,train
kw-002318,Ndababara iyo nkandagiye ku nda hasi.,kinyarwanda,ROUTINE,s94f9928ff2c0,train
kw-002320,Mfite ikibara cyijimye ku kuguru kigenda kiba kinini.,kinyarwanda,ROUTINE,s39a34c290ce5,train
kw-002321,Umwana avuga ko urumuri rumubabaza amaso.,kinyarwanda,URGENT,safcc8a350c3d,train
kw-002322,Numva uburyohe bubi mu kanwa kandi nkava amaraso iyo nciriye.,kinyarwanda,ROUTINE,s5619b4421140,train
kw-002323,Uruhinja ruhora rufashe ukuboko kumwe kurambuye nabi.,kinyarwanda,ROUTINE,s9187e27f923c,train
kw-002324,"Ndababara mu nyama y’ukuguru iyo ngenda, ariko bikagabanuka iyo mpagaze.",kinyarwanda,ROUTINE,s99e833eca1b1,train
kw-002325,Umusaza yatangiye kujijwa nyuma yo guhindurirwa imiti.,kinyarwanda,URGENT,s1ec5bbe6bea3,train
kw-002326,Umwana afite akabyimba kagenda munsi y’uruhu.,kinyarwanda,ROUTINE,se8ded90c2428,train
kw-002327,Umugongo wanjye watangiye kubabara cyane mu buryo butunguranye kandi nta gikomere nagize.,kinyarwanda,URGENT,sec7cd483fa25,train
kw-002330,Ndakorora ariko nta mase asohoka.,kinyarwanda,ROUTINE,s1745eca29eda,train
kw-002333,Ndababara iyo maze kurya nkagira inda yuzuye.,kinyarwanda,ROUTINE,se5338829fbff,train
kw-002334,Uruhinja rufite utubyimba gusa aho imyenda irukuba.,kinyarwanda,ROUTINE,sf9d24794c243,train
kw-002335,Mfite akabyimba mu nda korohereye.,kinyarwanda,ROUTINE,sbef63365bf28,train
kw-002336,Umwana ahumeka vuba ariko aracyakina nk’ibisanzwe.,kinyarwanda,URGENT,sd6b5033367de,train
kw-002339,Ndatwite kandi ndababara munsi y’igufa riri hagati y’imbavu.,kinyarwanda,URGENT,sd1ad81395b2d,train
kw-002340,Mfite igisebe gisohoramo amazi asa neza.,kinyarwanda,ROUTINE,s2e39b7788549,train
kw-002341,Ijisho ry’umwana rijya imbere gusa iyo ananiwe.,kinyarwanda,ROUTINE,s574226944969,train
kw-002345,Ukuboko kuranyeganyega gusa iyo ngerageza gufata ikintu.,kinyarwanda,ROUTINE,s1be9a99c6e7d,train
kw-002347,Inkorora yanjye yarahindutse muri iki cyumweru.,kinyarwanda,ROUTINE,sd10df9cbd973,train
kw-002349,Ndatwite kandi inda yanjye irakomeye ntirekura ngo yorohere.,kinyarwanda,CRITICAL,sc5c3f3fa977a,train
kw-002351,Umwana afite ibikomere by’ubururu ahantu adashobora kwikora.,kinyarwanda,URGENT,sc093b7b6d641,train
kw-002352,Igisebe cyanjye cyongera kuva amaraso buri gitondo.,kinyarwanda,ROUTINE,se131e74c0452,train
kw-002353,Numva umutima wanjye utera mu gutwi kumwe.,kinyarwanda,ROUTINE,s17559e7001f3,train
kw-002354,Uruhinja kuva ejo rurira mu buryo butandukanye n’uko rwari rusanzwe.,kinyarwanda,URGENT,s4e71739fd48f,train
kw-002355,Akabyimba karagabanuka iyo ndyamye neza.,kinyarwanda,ROUTINE,s6ad6aa7bbb02,train
kw-002358,Numva uburyohe bw’amaraso mu kanwa ariko nta maraso mbona.,kinyarwanda,ROUTINE,seec963dfcd1d,train
kw-002359,Ndatwite kandi ibiganza by’amaboko birandya cyane.,kinyarwanda,URGENT,s0ef32ab3a614,train
kw-002361,Utubyimba tw’umwana twatangiriye aho yari yararumwe.,kinyarwanda,ROUTINE,s3f5d5a4f2b13,train
kw-002364,Uruhinja ntirukingura ukuboko kumwe.,kinyarwanda,ROUTINE,s52078d8aa68d,train
kw-002365,Ndababara ku rutugu gusa iyo nduryamyeho.,kinyarwanda,ROUTINE,sbb8be89e9079,train
kw-002367,Akabyimba kaje nyuma y’uko aho nahawe urushinge hakize.,kinyarwanda,ROUTINE,sc1cf2104b910,train
kw-002368,Natangiye kuva amaraso kuva nshyirwamo implant nshya.,kinyarwanda,ROUTINE,s3a8ead899e66,train
kw-002370,Mfite igisebe munsi y’amenyo y’ibikorano.,kinyarwanda,ROUTINE,s06e737fd06a3,train
kw-002371,Umwana agenda neza ariko agwa kenshi.,kinyarwanda,ROUTINE,sac67522d1b05,train
kw-002372,Ububabare bwatangiriye ku ryinyo rimwe nyuma bukwira ahandi.,kinyarwanda,ROUTINE,s00c0d0cff019,train
kw-002374,Uruhinja ururenda ruracyatose hashize icyumweru rwarakize.,kinyarwanda,ROUTINE,s7cae28f919cd,train
kw-002375,Ndarambirwa cyane nyuma ya saa sita gusa.,kinyarwanda,ROUTINE,s7569f6435d12,train
kw-002376,Umwana yabyimbye uruhande rumwe rw’imyanya ndangagitsina.,kinyarwanda,URGENT,s224bee4103b4,train
kw-002377,Umutwe urambabaza ariko bikagabanuka iyo ndya.,kinyarwanda,ROUTINE,s2e1c1f87592d,train
kw-002379,Ndatwite kandi amazi aragenda akaza agahagarara akongera akaza.,kinyarwanda,URGENT,s6a96013243c7,train
kw-002380,Igisebe cyarakize ariko uruhu rwarakomera rukaguma rufashe.,kinyarwanda,ROUTINE,s3d094714ab2f,train
kw-002381,Umwana avuga make kurusha murumuna we.,kinyarwanda,ROUTINE,s056b0418084c,train
kw-002384,Uruhinja uruhu rwo ku maboko no ku birenge rurashishuka.,kinyarwanda,ROUTINE,s1f56fca22b7a,train
kw-002386,Amaso y’umwana agaragara atandukanye iyo tumufotoye.,kinyarwanda,ROUTINE,s141c29896044,train
kw-002387,Igisebe ntikikimbabaza ariko ndabona gisa nabi kurusha mbere.,kinyarwanda,URGENT,s4751bcaf2b2c,train
kw-002388,Ngira akabyimba mbere y’uko imihango iza.,kinyarwanda,ROUTINE,sffb95f72aa25,train
kw-002389,Ndatwite kandi mfite inkorora ntashobora guhagarika.,kinyarwanda,ROUTINE,sc40b466ac56c,train
kw-002390,Akabyimba kariho na mbere y’uko mbagwa.,kinyarwanda,ROUTINE,s024e0999c403,train
kw-002391,Ikirenge kimwe cy’umwana kirakonje kurusha ikindi.,kinyarwanda,URGENT,sac71d74a230c,train
kw-002396,Umwana yabyimbye ahari igisate cy’umwenda w’umwaro kikiri imbere.,kinyarwanda,ROUTINE,sebb87bf5e8de,train
kw-002397,Numva mfashwe n’ibinya nyuma yo gutwara moto igihe kirekire.,kinyarwanda,ROUTINE,s0f9d14043fb9,train
kw-002398,Ndababara iyo ndyamye ku ruhande rw’ibumoso.,kinyarwanda,ROUTINE,s09417e983ec5,train
kw-002399,Ndatwite kandi kubyimba ntibyagabanutse nijoro.,kinyarwanda,URGENT,scd5f07ba0744,train
kw-002400,Mfite igisebe aho nari nishimaguriye.,kinyarwanda,ROUTINE,s410ae4381dbf,train
kw-002402,Ndashaka ko ansuzuma umuganga w’umugore.,kinyarwanda,ROUTINE,s8979e4e30579,train
kw-002403,Ndashaka kumenya niba ibisubizo byanjye bizabwirwa umukoresha wanjye.,kinyarwanda,ROUTINE,sd9750edaebb3,train
kw-002405,Sinshaka ko bampa urushinge.,kinyarwanda,ROUTINE,se36489b54378,train
kw-002406,Ndashaka kumenya niba bansuzuma ntagize ikarita yanjye.,kinyarwanda,ROUTINE,s87c518fbeb81,train
kw-002407,Ndashaka kumenya impamvu umurongo wanyirengagije.,kinyarwanda,ROUTINE,s631a7b7ac47c,train
kw-002409,Ndashaka kumenya niba bansuzuma mbere y’uko bwira.,kinyarwanda,ROUTINE,s9c6b2451175d,train
kw-002415,Ndashaka kumenya niba navurwa ntagize ikarita.,kinyarwanda,ROUTINE,s5bfd92230f64,train
kw-002419,Ndashaka kumenya niba nahawe imiti y’umubyeyi wanjye nkayimutwarira.,kinyarwanda,ROUTINE,s7497c976caa4,train
kw-002420,Ndashaka kumenya niba urushinge bashobora kurumpa mu kuboko.,kinyarwanda,ROUTINE,s5a7f561fb437,train
kw-002421,Umugongo watangiye kumbabaza nyuma y’inama yo gusenga.,kinyarwanda,ROUTINE,s1cc2ae17b0bf,train
kw-002422,Sinshobora guhagarika guhangayikira ubuzima bwanjye.,kinyarwanda,ROUTINE,s8ae9faaa55d3,train
kw-002423,Numva ko abantu bose bari kuvuga ibyanjye.,kinyarwanda,ROUTINE,s5c95669340ca,train
kw-002424,Numva mbona umugabo wanjye wapfuye ari mu nzu.,kinyarwanda,ROUTINE,sa15435b28265,train
kw-002427,Sinshobora kwibanda ku kintu kuva nagira impanuka.,kinyarwanda,ROUTINE,s7ea5c240b7e5,train
kw-002428,Numva ubuzima nta cyo bukimariye.,kinyarwanda,URGENT,sc83b1b9c2109,train
kw-002430,Sinshobora kujya ku isoko kubera ubwoba.,kinyarwanda,ROUTINE,sc6cd868af591,train
kw-002431,Nnywa inzoga kugira ngo nshobore gusinzira.,kinyarwanda,ROUTINE,s2c0f99c68160,train
kw-002432,Ndira buri munsi kuva mushiki wanjye yapfa.,kinyarwanda,ROUTINE,s318611c12138,train
kw-002433,Umwana akubita abandi bana ku ishuri.,kinyarwanda,ROUTINE,sfa702b8563d7,train
kw-002434,Numva nta byiyumvo mfitiye umwana wanjye mushya.,kinyarwanda,ROUTINE,scb675aafd260,train
kw-002435,Numva ijwi rimbarira ngo ngende.,kinyarwanda,URGENT,sbd65f5f800c6,train
kw-002436,Umusaza yanga kurya kubera ibyo yemera.,kinyarwanda,URGENT,s13fe96b4ba64,train
kw-002437,Umwana yahagaritse gukina n’inshuti ze.,kinyarwanda,ROUTINE,s28f03f2e17b9,train
kw-002438,Nijoro numva umutima wanjye ugiye guhagarara.,kinyarwanda,ROUTINE,s53f9bdefc785,train
kw-002439,Sinibuka igihe mperuka kumva meze neza.,kinyarwanda,ROUTINE,sc293f5ee4634,train
kw-002440,Ndatinya kuryama jyenyine kuva bamennye inzu yanjye bakanyiba.,kinyarwanda,ROUTINE,sf14e36b872b7,train
kw-002441,Ndashaka kumenya niba imyitwarire y’umwana ari uburwayi.,kinyarwanda,ROUTINE,s70a9848c270a,train
kw-002442,Sinshobora guhagarika kugenzura ko umwana ahumeka.,kinyarwanda,ROUTINE,s3a161d35f4bc,train
kw-002443,Numva naravumwe.,kinyarwanda,ROUTINE,s5d5d0fd27977,train
kw-002444,Umusaza agenda nijoro kandi nyuma ntabyibuke.,kinyarwanda,ROUTINE,sf8c8cc85a87f,train
kw-002445,Umwana ntavuga ku ishuri ariko akavuga neza mu rugo.,kinyarwanda,ROUTINE,s0e783a7a47db,train
kw-002446,Ndashaka kumenya niba agahinda gashobora kuntera uburwayi.,kinyarwanda,ROUTINE,s8a2d89d87cc3,train
kw-002447,Sinshobora gukora kuva umuryango wanjye upfuye.,kinyarwanda,ROUTINE,sbcd351252189,train
kw-002449,Umwana avuga ko ababaza ahantu hose ariko ntamenye aho bimubabaza.,kinyarwanda,ROUTINE,sfeb03fdb0b16,train
kw-002452,Umwana yabyimbye nyuma yo gukinira hafi y’icyari cy’inzuki.,kinyarwanda,URGENT,s352f9caff93d,train
kw-002453,Ndababara mu nda nyuma yo kurya amababi y’imyumbati.,kinyarwanda,URGENT,saa749ede4724,train
kw-002454,Ndakorora kuva abaturanyi batwika imyanda.,kinyarwanda,ROUTINE,s624e14e401f4,train
kw-002455,Mfite igisebe natewe n’umusumari wari mu rubaho.,kinyarwanda,URGENT,sd206034cf70a,train
kw-002457,Umwana yatwitse ukuboko ku kirahure cy’itara.,kinyarwanda,URGENT,sb6b7a5aa29fb,train
kw-002459,Amaguru yarabyimbye nyuma yo guhagarara igihe kirekire mu rusengero.,kinyarwanda,ROUTINE,se260e53d6c8a,train
kw-002461,Uruhinja rwarakubise rugwa ku buriri.,kinyarwanda,URGENT,sf302db2160d2,train
kw-002462,Umwana yakubiswe umupira mu jisho.,kinyarwanda,URGENT,sd6ebed95ee49,train
kw-002463,Natwitswe n’icyuma gitekerwamo gifite pressure.,kinyarwanda,URGENT,s8e0dc54fec49,train
kw-002466,Umwana yanyweye paraffine yari mu icupa.,kinyarwanda,CRITICAL,s2eb29420ed03,train
kw-002468,Ndatwite kandi nakubiswe mu nda mu gihe cy’amakimbirane.,kinyarwanda,CRITICAL,s170d985c1eaa,train
kw-002469,Umukecuru yaguye mu musarani nijoro.,kinyarwanda,URGENT,sd14a64b04fde,train
kw-002470,Nakomeretse n’ishami ry’igiti ryaguye mu gihe cy’umuyaga.,kinyarwanda,URGENT,sfbbcf280df9e,train
kw-002471,Umwana yacitse n’urwembe rwasigaye hanze.,kinyarwanda,URGENT,s0c28d233f3ed,train
kw-002472,Natwitswe n’icyuma gishyushye cyo guterera imyenda.,kinyarwanda,URGENT,sc61a1e1ea154,train
kw-002474,Uruhinja rwatwitswe n’icyayi cyamenetse.,kinyarwanda,URGENT,sd040fed56f5d,train
kw-002475,Umusaza yaguye ku igare ubwo yari atwaye ibintu.,kinyarwanda,URGENT,s6372add5a941,train
kw-002476,Urutoki rw’umwana rwafashwe n’imashini isya.,kinyarwanda,CRITICAL,s2cc5de31c6ee,train
kw-002477,Ndatwite kandi naguye ntwaye inkwi.,kinyarwanda,URGENT,s997f1041dab5,train
kw-002478,Nakomeretse n’ibuye ryagurutse riturutse ku mashini icagagura ibyatsi.,kinyarwanda,URGENT,s56ec6625f22d,train
kw-002479,Umukecuru yatwitswe ubwo yari yicaye hafi y’umuriro yishyushya.,kinyarwanda,URGENT,s21c8982e13da,train
kw-002480,Umwana yakomerekejwe n’umuryango wari urimo kunyeganyega.,kinyarwanda,URGENT,s2b3082e40953,train
kw-002481,Naje kubera igisebe kandi maze igihe ntarya.,kinyarwanda,ROUTINE,s7788fae10d11,train
kw-002482,Naje kubera inkorora kandi mfite n’akabyimba.,kinyarwanda,ROUTINE,sd2f0dfa1351c,train
kw-002483,Naje n’umwana gufata urupapuro kandi afite n’utubyimba ku ruhu.,kinyarwanda,ROUTINE,s7ffd1610855c,train
kw-002484,Naje gufata imiti kandi maze kugwa kabiri.,kinyarwanda,URGENT,s0162c7645f21,train
kw-002486,Naje kubera ijisho kandi ndababara mu gatuza iyo ngenda.,kinyarwanda,URGENT,s9ad68998b2f3,train
kw-002487,Naje kubera ugutwi k’umwana kandi ntakomeza gukura neza.,kinyarwanda,ROUTINE,s90e327b5b2d8,train
kw-002491,Naje kubera ikibazo cy’uruhu kandi nijoro ndabira ibyuya.,kinyarwanda,ROUTINE,sae569f1ab806,train
kw-002492,Naje n’umwana kumuhereza urukingo kandi nijoro arakorora.,kinyarwanda,ROUTINE,s0681da47d139,train
kw-002494,Naje kubera umugongo kandi ndatwite.,kinyarwanda,ROUTINE,s0f32da0d94b4,train
kw-002495,Naje kubera ikirenge kandi maze igihe ngira inyota nyinshi.,kinyarwanda,ROUTINE,s62266b4c76f6,train
kw-002497,Naje kubera iryinyo kandi mfite n’akabyimba ku ijosi.,kinyarwanda,ROUTINE,s34b72eee0103,train
kw-002499,Naje kubera umuhogo kandi maze gutakaza ibiro.,kinyarwanda,ROUTINE,s04b61127075e,train
kw-002501,Ndashaka kumenya niba nshobora gufata ibinini nywa n’inzoga.,kinyarwanda,ROUTINE,s752ad666932f,train
kw-002503,Ndashaka kumenya niba ubu burwayi bwaratewe n’uburozi.,kinyarwanda,ROUTINE,s3e2a51f11055,train
kw-002505,Ndashaka kumenya niba inkorora y’umwana izashira yonyine.,kinyarwanda,ROUTINE,s2a4a7fa7c2e6,train
kw-002506,Ndashaka kumenya niba umwana azagirwaho ingaruka.,kinyarwanda,ROUTINE,sef801a4e6cb7,train
kw-002507,Ndashaka kumenya niba nkwiye kubibwira umugore wanjye.,kinyarwanda,ROUTINE,s5c1d514912dc,train
kw-002509,Ndashaka kumenya niba ejo nshobora kujya ku kazi.,kinyarwanda,ROUTINE,sa1f762ee7846,train
kw-002511,Ndashaka kumenya niba nzongera kugaruka kubera iki gisebe.,kinyarwanda,ROUTINE,s2a50af7fc45d,train
kw-002512,Ndashaka kumenya niba nkwiye guhagarika konsa.,kinyarwanda,ROUTINE,s2fdec45fbd3b,train
kw-002513,Ndashaka kumenya niba ubu bubabare busobanura ko kanseri yagarutse.,kinyarwanda,ROUTINE,s03427326cf39,train
kw-002514,Ndashaka kumenya niba nyuma y’ukwezi nshobora kongera guterura ibintu.,kinyarwanda,ROUTINE,s75670953c597,train
kw-002516,Ndashaka kumenya niba ibinya by’umwana bizashira uko azakura.,kinyarwanda,ROUTINE,s5721ae48978f,train
kw-002517,Ndashaka kumenya niba nkwiye kujya ku bitaro by’akarere.,kinyarwanda,ROUTINE,s568190e84005,train
kw-002520,Ndashaka kumenya niba ubuvuzi bushobora gukorwa nijoro.,kinyarwanda,ROUTINE,sb198a086f2b1,train
kw-002521,"Ndababara mu gatuza ariko bikagabanuka iyo nicaye, nkongera kubabara iyo ndyamye.",kinyarwanda,URGENT,s39df56667cac,train
kw-002522,Umwana afite umuriro kandi yanga gukoresha ukuboko.,kinyarwanda,URGENT,s878cfdc25fa6,train
kw-002524,Ndakorora kandi nasohoye amaraso rimwe gusa ariko byarantinyishije.,kinyarwanda,URGENT,s5a38406cce42,train
kw-002525,Umukecuru yaraguye ariko ntashobora kuvuga igihe yamaze aryamye hasi.,kinyarwanda,URGENT,sf75f9e4adce3,train
kw-002526,Uruhinja rufite umuriro kandi rumaze guhabwa imiti y’ibyatsi.,kinyarwanda,URGENT,scd5e593d31af,train
kw-002527,Ukuguru k’umwana kwose kwarabyimbye nyuma yo guhabwa urushinge.,kinyarwanda,URGENT,s6c767441bb00,train
kw-002528,"Ndatwite, nagize ububabare bukomeye hanyuma hashira isaha nta kindi numva.",kinyarwanda,URGENT,s1742ef536db9,train
kw-002529,Mfite igisebe kandi mbere nari naranze guhabwa urushinge rwa tetanusi.,kinyarwanda,URGENT,s3f238b490b70,train
kw-002532,Umwana afite umuriro kandi iyi ni ivuriro rya gatatu ajeho muri iki cyumweru.,kinyarwanda,URGENT,s53543a9b977f,train
kw-002534,Mfite igisebe kandi naje gusa kubera ko ntashoboraga gukora akazi.,kinyarwanda,URGENT,s10b12a30bbd1,train
kw-002535,Umukecuru yaracitse intege ariko umuryango uvuga ko ari ubusaza gusa.,kinyarwanda,URGENT,s89a027cd80ac,train
kw-002536,Uruhinja ntironsa kandi nyina avuga ko ari ubunebwe.,kinyarwanda,URGENT,s428dc525ab4b,train
kw-002539,Mfite kubyimba kandi nabanje kuvurwa n’abavuzi gakondo batatu.,kinyarwanda,ROUTINE,s0fa168b5fd75,train
kw-002540,Ndababara ariko numva ari stress gusa.,kinyarwanda,ROUTINE,sffa52bd9d6da,train
kw-002541,Ndakorora kandi numva abantu bose bo mu mudugudu bafite nk’ibi.,kinyarwanda,ROUTINE,s1758e5e1dd9c,train
kw-002542,Umwana yarashye ariko twaje hashize iminsi ine.,kinyarwanda,URGENT,s2960e83ebfea,train
kw-002543,Mfite ibintu biva mu gitsina kandi uwo tubana yanga kuza kwisuzumisha.,kinyarwanda,ROUTINE,s63ffe59a2363,train
kw-002544,Ndababara mu gatuza kandi naje muri bisi mvuye mu kandi karere.,kinyarwanda,URGENT,sfeb385c75125,train
kw-002545,Uruhinja rufite umuhondo ariko nyina avuga ko ari izuba.,kinyarwanda,URGENT,sb3b757498a4c,train
kw-002546,Umwana ntabwo arya kandi mu rugo dufite ibyo kurya bike.,kinyarwanda,URGENT,s7e6a7aa94d1d,train
kw-002547,Ndava amaraso kandi nari nziye mbere yo kuza.,kinyarwanda,URGENT,s1370fa41585a,train
kw-002548,Mfite igisebe ariko nagihishe umuryango wanjye.,kinyarwanda,ROUTINE,se6236249a8fe,train
kw-002549,Ndakomeza kuruka kandi nta muntu nabwiye ko nywa inzoga.,kinyarwanda,ROUTINE,s512e4633f7bb,train
kw-002551,Mfite akabyimba mu kwaha katambabaza kandi maze amezi abiri.,kinyarwanda,ROUTINE,sd41e71632911,train
kw-002554,Igisebe cyanjye ni kinini imbere kurusha uko kigaragara inyuma.,kinyarwanda,URGENT,s0c083768af24,train
kw-002555,Ububabare mfite burakabije kurusha uko igikomere gisa.,kinyarwanda,URGENT,s16f0981bb5b8,train
kw-002556,Inda y’uruhinja irabyimbye ariko diaper irumye nta nkari.,kinyarwanda,URGENT,s6fa8b58c9bc2,train
kw-002558,Ububabare bwarashize ariko kubyimba biracyahari.,kinyarwanda,ROUTINE,s03272fb8656c,train
kw-002560,"Ndatwite kandi numva umwana agenda mu buryo butandukanye, ariko si uko yagabanutse.",kinyarwanda,ROUTINE,sdd7a08ca9531,train
kw-002561,Inkorora yarushijeho kuba mbi ariko njye numva meze neza kurusha mbere.,kinyarwanda,ROUTINE,s381bf405fbc9,train
kw-002562,Umwana ararya neza ariko arananutse.,kinyarwanda,ROUTINE,sf27d5aef1e74,train
kw-002564,Igisebe ni gito ariko ukuguru kurashyushye.,kinyarwanda,URGENT,sae21d4eef25f,train
kw-002565,Nabura umwuka ariko nta nkorora mfite.,kinyarwanda,URGENT,s0f7eb0fb3a0e,train
kw-002567,Utubyimba twarashize ariko umuriro uracyahari.,kinyarwanda,URGENT,sddc0c9a9066c,train
kw-002568,Kuva amaraso byarahagaze ariko ububabare bwarushijeho kwiyongera.,kinyarwanda,URGENT,s0a02ed065753,train
kw-002570,Ibinini byaramfashije ariko nyuma byaretse kugira icyo bimfasha.,kinyarwanda,ROUTINE,s653500b75d1c,train
kw-002571,Igisebe cy’umwana cyarafunze ariko urutoki ntirugonda.,kinyarwanda,ROUTINE,s600ce90b5f0d,train
kw-002572,Umuriro warashize ariko umutwe uracyambabaza.,kinyarwanda,ROUTINE,sd55087a603bc,train
kw-002576,Uruhinja rumara igihe kinini rusinziriye kuva umuriro washira.,kinyarwanda,URGENT,s574e9e25a768,train
kw-002581,Ndashaka kumenya uko nita ku muntu w’umuryango udashobora kugenda.,kinyarwanda,ROUTINE,s9c571ba2351d,train
kw-002582,Ndashaka kumenya uko nagaburira umwana wanga kurya.,kinyarwanda,ROUTINE,sba130149a7e2,train
kw-002583,Ndashaka kumenya uko nakomeza igisebe cyanjye cyumye nkora ubuhinzi.,kinyarwanda,ROUTINE,s7ab4cb8b452d,train
kw-002584,Ndashaka kumenya uko nakwibuka gufata ibinini byanjye.,kinyarwanda,ROUTINE,s55ee46d7e171,train
kw-002585,Ndashaka kumenya uko namenya ko umwana anywa amata ahagije.,kinyarwanda,ROUTINE,s400da233e576,train
kw-002587,Ndashaka kumenya uko nakwirinda uburwayi bukagera ku muryango wanjye.,kinyarwanda,ROUTINE,s5a24a1517115,train
kw-002589,Ndashaka kumenya uko nagenda ntagwa.,kinyarwanda,ROUTINE,s72591ad5f757,train
kw-002590,Ndashaka kumenya igihe nzamara mbere yo gusubira ku kazi.,kinyarwanda,ROUTINE,s6de40ba86f04,train
kw-002591,Ndashaka kumenya uko natwara umwana ukuboko kundya.,kinyarwanda,ROUTINE,s85bb4cae8d2d,train
